time,temperature_2m,precipitation,relative_humidity_2m,wind_speed_10m,clat,clon
2023-11-26T15:00,21.0,0.0,84,14.4,13.0,77.6
2023-11-26T16:00,20.5,0.0,88,14.2,13.0,77.6
2023-11-26T17:00,19.9,0.0,94,16.7,13.0,77.6
2023-11-26T18:00,19.5,0.0,97,15.7,13.0,77.6
2023-11-26T19:00,20.0,0.0,93,16.1,13.0,77.6
2023-11-26T20:00,20.0,0.0,92,16.9,13.0,77.6
2023-11-26T21:00,19.9,0.0,93,17.2,13.0,77.6
2023-11-26T22:00,20.1,0.0,91,16.1,13.0,77.6
2023-11-26T23:00,20.1,0.1,91,16.5,13.0,77.6
2023-11-27T00:00,19.9,0.0,92,15.5,13.0,77.6
2023-11-27T01:00,19.8,0.0,96,11.7,13.0,77.6
2023-11-27T02:00,20.6,0.0,90,14.9,13.0,77.6
2023-11-27T03:00,22.2,0.0,79,17.3,13.0,77.6
2023-11-27T04:00,24.0,0.0,69,18.3,13.0,77.6
2023-11-27T05:00,25.6,0.0,60,19.3,13.0,77.6
2023-11-27T06:00,26.4,0.1,57,17.9,13.0,77.6
2023-11-27T07:00,26.4,0.1,58,16.2,13.0,77.6
2023-11-27T08:00,26.2,0.7,61,15.6,13.0,77.6
2023-11-27T09:00,25.2,0.8,68,10.1,13.0,77.6
2023-11-27T10:00,26.5,0.1,61,12.6,13.0,77.6
2023-11-27T11:00,25.8,0.0,61,14.0,13.0,77.6
2023-11-27T12:00,24.2,0.0,67,14.0,13.0,77.6
2023-11-27T13:00,21.9,0.0,80,13.1,13.0,77.6
2023-11-27T14:00,21.1,0.0,86,12.1,13.0,77.6
2023-11-27T15:00,20.9,0.0,88,13.1,13.0,77.6
2023-11-27T16:00,20.4,0.0,92,12.4,13.0,77.6
2023-11-27T17:00,19.9,0.0,95,13.7,13.0,77.6
2023-11-27T18:00,19.4,0.0,98,12.3,13.0,77.6
2023-11-27T19:00,19.8,0.0,96,13.7,13.0,77.6
2023-11-27T20:00,20.0,0.0,93,13.6,13.0,77.6
2023-11-27T21:00,19.6,0.0,95,11.3,13.0,77.6
2023-11-27T22:00,19.6,0.0,94,12.8,13.0,77.6
2023-11-27T23:00,19.5,0.0,93,12.0,13.0,77.6
2023-11-28T00:00,19.5,0.0,93,10.6,13.0,77.6
2023-11-28T01:00,19.4,0.0,94,12.2,13.0,77.6
2023-11-28T02:00,20.1,0.0,89,15.1,13.0,77.6
2023-11-28T03:00,22.2,0.0,77,16.3,13.0,77.6
2023-11-28T04:00,24.0,0.0,68,15.7,13.0,77.6
2023-11-28T05:00,25.4,0.0,62,15.5,13.0,77.6
2023-11-28T06:00,26.4,0.1,58,15.1,13.0,77.6
2023-11-28T07:00,27.2,0.3,56,15.0,13.0,77.6
2023-11-28T08:00,27.5,0.0,57,13.7,13.0,77.6
2023-11-28T09:00,27.6,0.0,56,11.9,13.0,77.6
2023-11-28T10:00,27.5,0.0,55,11.5,13.0,77.6
2023-11-28T11:00,26.5,0.1,56,11.9,13.0,77.6
2023-11-28T12:00,24.9,0.2,64,8.8,13.0,77.6
2023-11-28T13:00,23.2,0.0,68,13.4,13.0,77.6
2023-11-28T14:00,22.0,0.0,79,12.5,13.0,77.6
2023-11-28T15:00,21.2,0.0,87,12.0,13.0,77.6
2023-11-28T16:00,20.6,0.0,91,13.4,13.0,77.6
2023-11-28T17:00,20.0,0.0,95,13.7,13.0,77.6
2023-11-28T18:00,19.5,0.0,98,13.7,13.0,77.6
2023-11-28T19:00,19.8,0.0,96,14.8,13.0,77.6
2023-11-28T20:00,20.0,0.0,93,13.0,13.0,77.6
2023-11-28T21:00,20.1,0.0,91,12.4,13.0,77.6
2023-11-28T22:00,19.9,0.0,92,9.8,13.0,77.6
2023-11-28T23:00,19.8,0.0,92,10.4,13.0,77.6
2023-11-29T00:00,19.7,0.0,92,10.5,13.0,77.6
2023-11-29T01:00,19.8,0.0,92,11.6,13.0,77.6
2023-11-29T02:00,20.5,0.0,87,12.8,13.0,77.6
2023-11-29T03:00,22.4,0.0,75,16.4,13.0,77.6
2023-11-29T04:00,24.0,0.0,66,17.1,13.0,77.6
2023-11-29T05:00,25.1,0.0,61,15.8,13.0,77.6
2023-11-29T06:00,26.0,0.1,57,14.4,13.0,77.6
2023-11-29T07:00,27.1,0.1,54,12.3,13.0,77.6
2023-11-29T08:00,27.9,0.0,51,11.6,13.0,77.6
2023-11-29T09:00,28.2,0.1,50,11.8,13.0,77.6
2023-11-29T10:00,26.8,0.1,54,15.8,13.0,77.6
2023-11-29T11:00,25.0,0.1,65,14.9,13.0,77.6
2023-11-29T12:00,22.4,0.0,77,19.8,13.0,77.6
2023-11-29T13:00,22.6,0.0,77,13.5,13.0,77.6
2023-11-29T14:00,21.5,0.0,84,14.0,13.0,77.6
2023-11-29T15:00,20.8,0.0,89,13.3,13.0,77.6
2023-11-29T16:00,20.1,0.0,94,14.8,13.0,77.6
2023-11-29T17:00,20.2,0.0,93,15.9,13.0,77.6
2023-11-29T18:00,20.4,0.0,91,14.8,13.0,77.6
2023-11-29T19:00,20.2,0.0,91,15.7,13.0,77.6
2023-11-29T20:00,20.2,0.0,90,15.0,13.0,77.6
2023-11-29T21:00,20.1,0.0,89,13.9,13.0,77.6
2023-11-29T22:00,20.0,0.0,90,14.0,13.0,77.6
2023-11-29T23:00,19.6,0.0,90,12.8,13.0,77.6
2023-11-30T00:00,18.5,0.0,97,10.4,13.0,77.6
2023-11-30T01:00,19.8,0.0,93,13.6,13.0,77.6
2023-11-30T02:00,20.4,0.0,89,17.7,13.0,77.6
2023-11-30T03:00,22.2,0.0,77,19.9,13.0,77.6
2023-11-30T04:00,24.0,0.0,67,19.7,13.0,77.6
2023-11-30T05:00,25.0,0.0,62,18.7,13.0,77.6
2023-11-30T06:00,26.5,0.0,55,18.0,13.0,77.6
2023-11-30T07:00,27.5,0.0,50,16.9,13.0,77.6
2023-11-30T08:00,27.7,0.0,51,14.9,13.0,77.6
2023-11-30T09:00,27.9,0.0,51,12.6,13.0,77.6
2023-11-30T10:00,27.6,0.0,52,13.0,13.0,77.6
2023-11-30T11:00,25.0,0.1,63,19.5,13.0,77.6
2023-11-30T12:00,23.2,0.0,75,16.7,13.0,77.6
2023-11-30T13:00,21.2,0.1,85,15.7,13.0,77.6
2023-11-30T14:00,20.9,0.0,89,14.8,13.0,77.6
2023-11-30T15:00,20.6,0.0,93,13.0,13.0,77.6
2023-11-30T16:00,20.1,0.0,95,13.0,13.0,77.6
2023-11-30T17:00,19.7,0.0,98,12.6,13.0,77.6
2023-11-30T18:00,19.7,0.0,96,13.9,13.0,77.6
2023-11-30T19:00,19.5,0.0,96,14.0,13.0,77.6
2023-11-30T20:00,19.4,0.0,97,12.0,13.0,77.6
2023-11-30T21:00,19.4,0.0,96,10.4,13.0,77.6
2023-11-30T22:00,19.4,0.0,96,11.7,13.0,77.6
2023-11-30T23:00,19.6,0.0,94,11.2,13.0,77.6
2023-12-01T00:00,19.2,0.0,97,8.6,13.0,77.6
2023-12-01T01:00,20.1,0.0,91,12.1,13.0,77.6
2023-12-01T02:00,20.7,0.0,88,13.4,13.0,77.6
2023-12-01T03:00,22.4,0.0,77,14.8,13.0,77.6
2023-12-01T04:00,23.7,0.0,70,14.0,13.0,77.6
2023-12-01T05:00,24.9,0.1,64,13.3,13.0,77.6
2023-12-01T06:00,25.6,0.1,61,13.4,13.0,77.6
2023-12-01T07:00,26.6,0.1,57,12.7,13.0,77.6
2023-12-01T08:00,27.5,0.2,52,10.3,13.0,77.6
2023-12-01T09:00,28.0,0.4,50,11.2,13.0,77.6
2023-12-01T10:00,24.3,1.1,69,17.1,13.0,77.6
2023-12-01T11:00,23.8,0.9,74,12.2,13.0,77.6
2023-12-01T12:00,23.2,0.0,76,12.6,13.0,77.6
2023-12-01T13:00,21.9,0.0,83,12.0,13.0,77.6
2023-12-01T14:00,21.2,0.0,88,12.0,13.0,77.6
2023-12-01T15:00,21.0,0.0,88,13.0,13.0,77.6
2023-12-01T16:00,20.6,0.0,90,13.6,13.0,77.6
2023-12-01T17:00,20.2,0.0,93,14.0,13.0,77.6
2023-12-01T18:00,19.9,0.0,95,14.8,13.0,77.6
2023-12-01T19:00,19.4,0.0,97,14.2,13.0,77.6
2023-12-01T20:00,19.0,0.0,97,15.1,13.0,77.6
2023-12-01T21:00,18.6,0.0,97,13.6,13.0,77.6
2023-12-01T22:00,18.2,0.0,96,12.9,13.0,77.6
2023-12-01T23:00,17.8,0.0,93,11.6,13.0,77.6
2023-12-02T00:00,17.4,0.0,91,10.5,13.0,77.6
2023-12-02T01:00,18.0,0.0,84,13.6,13.0,77.6
2023-12-02T02:00,19.5,0.0,80,13.0,13.0,77.6
2023-12-02T03:00,21.9,0.0,67,15.0,13.0,77.6
2023-12-02T04:00,24.0,0.0,55,14.8,13.0,77.6
2023-12-02T05:00,25.8,0.0,51,16.1,13.0,77.6
2023-12-02T06:00,26.4,0.0,53,16.8,13.0,77.6
2023-12-02T07:00,27.7,0.0,49,19.9,13.0,77.6
2023-12-02T08:00,28.2,0.0,47,16.8,13.0,77.6
2023-12-02T09:00,27.0,0.1,54,16.3,13.0,77.6
2023-12-02T10:00,25.5,1.1,64,21.6,13.0,77.6
2023-12-02T11:00,24.4,0.0,72,17.5,13.0,77.6
2023-12-02T12:00,23.1,0.0,76,17.8,13.0,77.6
2023-12-02T13:00,21.9,0.0,81,16.3,13.0,77.6
2023-12-02T14:00,21.3,0.0,85,16.9,13.0,77.6
2023-12-02T15:00,20.4,0.0,91,17.4,13.0,77.6
2023-12-02T16:00,20.4,0.0,91,16.9,13.0,77.6
2023-12-02T17:00,20.8,0.0,88,19.1,13.0,77.6
2023-12-02T18:00,20.9,0.0,88,17.2,13.0,77.6
2023-12-02T19:00,20.6,0.0,90,17.0,13.0,77.6
2023-12-02T20:00,20.1,0.0,93,17.1,13.0,77.6
2023-12-02T21:00,20.7,0.0,88,19.4,13.0,77.6
2023-12-02T22:00,20.4,0.0,90,17.9,13.0,77.6
2023-12-02T23:00,20.2,0.0,92,17.9,13.0,77.6
2023-12-03T00:00,20.5,0.0,90,16.3,13.0,77.6
2023-12-03T01:00,19.6,0.0,95,15.5,13.0,77.6
2023-12-03T02:00,20.6,0.0,88,20.0,13.0,77.6
2023-12-03T03:00,22.0,0.0,81,22.6,13.0,77.6
2023-12-03T04:00,23.1,0.0,74,25.5,13.0,77.6
2023-12-03T05:00,24.2,0.1,70,25.6,13.0,77.6
2023-12-03T06:00,25.5,0.1,66,23.0,13.0,77.6
2023-12-03T07:00,26.5,0.1,62,23.3,13.0,77.6
2023-12-03T08:00,25.5,0.6,66,23.5,13.0,77.6
2023-12-03T09:00,24.9,1.7,72,21.2,13.0,77.6
2023-12-03T10:00,24.5,0.1,69,21.8,13.0,77.6
2023-12-03T11:00,24.5,0.1,69,20.7,13.0,77.6
2023-12-03T12:00,22.6,0.0,79,18.7,13.0,77.6
2023-12-03T13:00,21.5,0.0,83,17.4,13.0,77.6
2023-12-03T14:00,20.8,0.0,88,16.9,13.0,77.6
2023-12-03T15:00,20.4,0.0,90,16.9,13.0,77.6
2023-12-03T16:00,20.1,0.0,91,16.9,13.0,77.6
2023-12-03T17:00,20.0,0.0,92,15.6,13.0,77.6
2023-12-03T18:00,19.9,0.0,93,15.3,13.0,77.6
2023-12-03T19:00,20.4,0.0,91,15.2,13.0,77.6
2023-12-03T20:00,20.5,0.0,90,17.6,13.0,77.6
2023-12-03T21:00,20.5,0.0,90,17.5,13.0,77.6
2023-12-03T22:00,20.1,0.0,91,15.9,13.0,77.6
2023-12-03T23:00,19.8,0.0,92,17.2,13.0,77.6
2023-12-04T00:00,20.1,0.0,89,18.6,13.0,77.6
2023-12-04T01:00,20.5,0.0,87,20.2,13.0,77.6
2023-12-04T02:00,20.7,0.0,85,24.5,13.0,77.6
2023-12-04T03:00,21.5,0.0,81,26.3,13.0,77.6
2023-12-04T04:00,22.1,0.0,78,26.2,13.0,77.6
2023-12-04T05:00,22.7,0.0,75,27.0,13.0,77.6
2023-12-04T06:00,23.3,0.0,73,21.3,13.0,77.6
2023-12-04T07:00,23.6,0.0,71,19.0,13.0,77.6
2023-12-04T08:00,23.9,0.0,70,20.0,13.0,77.6
2023-12-04T09:00,24.0,0.0,69,21.4,13.0,77.6
2023-12-04T10:00,23.9,0.0,69,23.6,13.0,77.6
2023-12-04T11:00,23.3,0.0,72,19.5,13.0,77.6
2023-12-04T12:00,22.5,0.0,77,15.5,13.0,77.6
2023-12-04T13:00,21.1,0.0,82,11.7,13.0,77.6
2023-12-04T14:00,20.8,0.0,83,11.7,13.0,77.6
2023-12-04T15:00,20.6,0.0,83,11.2,13.0,77.6
2023-12-04T16:00,20.4,0.0,85,11.5,13.0,77.6
2023-12-04T17:00,20.3,0.0,85,13.1,13.0,77.6
2023-12-04T18:00,20.2,0.0,85,15.8,13.0,77.6
2023-12-04T19:00,19.8,0.0,87,16.9,13.0,77.6
2023-12-04T20:00,19.6,0.0,88,15.2,13.0,77.6
2023-12-04T21:00,19.1,0.0,90,10.5,13.0,77.6
2023-12-04T22:00,18.7,0.0,92,8.1,13.0,77.6
2023-12-04T23:00,18.8,0.0,92,12.2,13.0,77.6
2023-12-05T00:00,18.5,0.0,94,11.1,13.0,77.6
2023-12-05T01:00,19.2,0.0,92,11.2,13.0,77.6
2023-12-05T02:00,20.5,0.0,85,14.8,13.0,77.6
2023-12-05T03:00,22.2,0.0,75,18.1,13.0,77.6
2023-12-05T04:00,24.0,0.0,67,18.4,13.0,77.6
2023-12-05T05:00,26.0,0.0,57,17.6,13.0,77.6
2023-12-05T06:00,26.8,0.0,54,17.1,13.0,77.6
2023-12-05T07:00,27.2,0.0,52,16.6,13.0,77.6
2023-12-05T08:00,27.5,0.0,51,16.0,13.0,77.6
2023-12-05T09:00,28.1,0.0,48,15.4,13.0,77.6
2023-12-05T10:00,28.5,0.0,46,16.1,13.0,77.6
2023-12-05T11:00,27.5,0.0,48,16.0,13.0,77.6
2023-12-05T12:00,26.1,0.0,54,11.5,13.0,77.6
2023-12-05T13:00,23.4,0.0,69,10.1,13.0,77.6
2023-12-05T14:00,22.5,0.0,73,7.6,13.0,77.6
2023-12-05T15:00,21.9,0.0,76,5.4,13.0,77.6
2023-12-05T16:00,21.1,0.0,80,5.2,13.0,77.6
2023-12-05T17:00,20.3,0.0,84,5.9,13.0,77.6
2023-12-05T18:00,19.4,0.0,88,8.0,13.0,77.6
2023-12-05T19:00,19.4,0.0,88,5.4,13.0,77.6
2023-12-05T20:00,18.5,0.0,92,6.4,13.0,77.6
2023-12-05T21:00,17.9,0.0,93,8.4,13.0,77.6
2023-12-05T22:00,19.0,0.0,87,6.2,13.0,77.6
2023-12-05T23:00,17.7,0.0,92,6.6,13.0,77.6
2023-12-06T00:00,18.0,0.0,91,5.1,13.0,77.6
2023-12-06T01:00,17.0,0.0,95,7.6,13.0,77.6
2023-12-06T02:00,19.4,0.0,87,5.1,13.0,77.6
2023-12-06T03:00,22.1,0.0,77,3.6,13.0,77.6
2023-12-06T04:00,24.1,0.0,68,4.5,13.0,77.6
2023-12-06T05:00,25.7,0.0,59,2.7,13.0,77.6
2023-12-06T06:00,27.0,0.0,53,4.0,13.0,77.6
2023-12-06T07:00,27.9,0.0,49,6.6,13.0,77.6
2023-12-06T08:00,28.3,0.0,45,8.3,13.0,77.6
2023-12-06T09:00,28.4,0.0,43,8.1,13.0,77.6
2023-12-06T10:00,28.4,0.0,40,7.6,13.0,77.6
2023-12-06T11:00,28.0,0.0,38,7.7,13.0,77.6
2023-12-06T12:00,26.0,0.0,49,5.4,13.0,77.6
2023-12-06T13:00,23.4,0.0,61,7.7,13.0,77.6
2023-12-06T14:00,21.8,0.0,70,9.4,13.0,77.6
2023-12-06T15:00,22.1,0.0,67,6.9,13.0,77.6
2023-12-06T16:00,20.5,0.0,71,5.2,13.0,77.6
2023-12-06T17:00,20.0,0.0,74,8.5,13.0,77.6
2023-12-06T18:00,20.0,0.0,75,6.9,13.0,77.6
2023-12-06T19:00,20.5,0.0,74,13.9,13.0,77.6
2023-12-06T20:00,20.0,0.0,89,13.3,13.0,77.6
2023-12-06T21:00,19.8,0.0,96,11.6,13.0,77.6
2023-12-06T22:00,19.8,0.0,98,9.7,13.0,77.6
2023-12-06T23:00,19.3,0.0,98,6.2,13.0,77.6
2023-12-07T00:00,18.4,0.0,99,6.4,13.0,77.6
2023-12-07T01:00,19.7,0.0,99,10.8,13.0,77.6
2023-12-07T02:00,20.1,0.0,97,9.4,13.0,77.6
2023-12-07T03:00,22.2,0.0,83,6.4,13.0,77.6
2023-12-07T04:00,24.5,0.0,69,7.6,13.0,77.6
2023-12-07T05:00,25.9,0.0,61,6.8,13.0,77.6
2023-12-07T06:00,27.2,0.0,54,5.8,13.0,77.6
2023-12-07T07:00,28.4,0.0,49,5.8,13.0,77.6
2023-12-07T08:00,28.9,0.0,46,7.1,13.0,77.6
2023-12-07T09:00,28.5,0.0,47,8.2,13.0,77.6
2023-12-07T10:00,28.2,0.0,47,7.9,13.0,77.6
2023-12-07T11:00,27.9,0.0,47,5.5,13.0,77.6
2023-12-07T12:00,26.6,0.0,59,3.3,13.0,77.6
2023-12-07T13:00,24.4,0.1,68,10.4,13.0,77.6
2023-12-07T14:00,22.9,0.0,74,10.8,13.0,77.6
2023-12-07T15:00,21.9,0.0,79,9.5,13.0,77.6
2023-12-07T16:00,21.3,0.0,83,11.2,13.0,77.6
2023-12-07T17:00,21.1,0.0,84,10.9,13.0,77.6
2023-12-07T18:00,20.9,0.0,87,11.0,13.0,77.6
2023-12-07T19:00,20.0,0.0,93,10.9,13.0,77.6
2023-12-07T20:00,19.8,0.0,98,11.2,13.0,77.6
2023-12-07T21:00,19.8,0.0,99,11.3,13.0,77.6
2023-12-07T22:00,20.0,0.0,98,13.2,13.0,77.6
2023-12-07T23:00,20.2,0.0,96,11.6,13.0,77.6
2023-12-08T00:00,20.3,0.0,95,8.6,13.0,77.6
2023-12-08T01:00,19.8,0.0,98,8.3,13.0,77.6
2023-12-08T02:00,20.9,0.0,92,12.8,13.0,77.6
2023-12-08T03:00,22.7,0.0,80,14.0,13.0,77.6
2023-12-08T04:00,24.2,0.0,72,13.5,13.0,77.6
2023-12-08T05:00,25.7,0.1,64,11.3,13.0,77.6
2023-12-08T06:00,26.4,0.2,60,10.1,13.0,77.6
2023-12-08T07:00,27.5,0.2,57,10.0,13.0,77.6
2023-12-08T08:00,28.4,0.0,54,9.0,13.0,77.6
2023-12-08T09:00,27.9,0.0,54,8.2,13.0,77.6
2023-12-08T10:00,26.7,0.1,58,7.0,13.0,77.6
2023-12-08T11:00,25.1,0.5,69,8.4,13.0,77.6
2023-12-08T12:00,24.0,0.0,73,9.4,13.0,77.6
2023-12-08T13:00,23.3,0.0,74,8.7,13.0,77.6
2023-12-08T14:00,22.8,0.4,76,8.7,13.0,77.6
2023-12-08T15:00,22.1,0.3,84,9.4,13.0,77.6
2023-12-08T16:00,21.5,0.1,88,11.3,13.0,77.6
2023-12-08T17:00,20.9,0.0,93,11.6,13.0,77.6
2023-12-08T18:00,20.2,0.0,96,10.4,13.0,77.6
2023-12-08T19:00,20.1,0.0,97,10.1,13.0,77.6
2023-12-08T20:00,20.2,0.0,96,7.3,13.0,77.6
2023-12-08T21:00,20.5,0.0,95,8.9,13.0,77.6
2023-12-08T22:00,20.4,0.0,96,9.1,13.0,77.6
2023-12-08T23:00,20.1,0.0,96,10.8,13.0,77.6
2023-12-09T00:00,20.1,0.1,95,11.9,13.0,77.6
2023-12-09T01:00,20.0,0.0,96,10.7,13.0,77.6
2023-12-09T02:00,20.6,0.0,91,12.8,13.0,77.6
2023-12-09T03:00,22.3,0.0,81,14.4,13.0,77.6
2023-12-09T04:00,23.5,0.1,74,12.3,13.0,77.6
2023-12-09T05:00,24.9,0.3,68,10.1,13.0,77.6
2023-12-09T06:00,26.1,0.4,62,9.8,13.0,77.6
2023-12-09T07:00,27.0,0.3,58,9.7,13.0,77.6
2023-12-09T08:00,27.1,0.4,57,11.6,13.0,77.6
2023-12-09T09:00,27.0,0.3,57,13.3,13.0,77.6
2023-12-09T10:00,26.5,0.0,58,12.8,13.0,77.6
2023-12-09T11:00,25.8,0.0,61,11.0,13.0,77.6
2023-12-09T12:00,24.0,0.0,69,8.6,13.0,77.6
2023-12-09T13:00,23.2,0.0,72,13.1,13.0,77.6
2023-12-09T14:00,22.8,0.0,75,12.0,13.0,77.6
2023-12-09T15:00,22.0,0.0,79,9.7,13.0,77.6
2023-12-09T16:00,21.5,0.0,83,12.4,13.0,77.6
2023-12-09T17:00,20.6,0.0,89,14.1,13.0,77.6
2023-12-09T18:00,20.0,0.0,95,12.6,13.0,77.6
2023-12-09T19:00,20.4,0.0,93,13.0,13.0,77.6
2023-12-09T20:00,20.5,0.0,91,13.1,13.0,77.6
2023-12-09T21:00,20.5,0.0,89,13.4,13.0,77.6
2023-12-09T22:00,20.3,0.0,89,14.1,13.0,77.6
2023-12-09T23:00,19.6,0.0,92,13.1,13.0,77.6
2023-12-10T00:00,18.9,0.0,92,13.0,13.0,77.6
2023-12-10T01:00,19.2,0.0,90,11.5,13.0,77.6
2023-12-10T02:00,20.0,0.0,84,13.3,13.0,77.6
2023-12-10T03:00,22.0,0.0,74,13.0,13.0,77.6
2023-12-10T04:00,24.0,0.0,64,14.6,13.0,77.6
2023-12-10T05:00,25.7,0.0,57,14.2,13.0,77.6
2023-12-10T06:00,27.1,0.0,52,13.8,13.0,77.6
2023-12-10T07:00,28.2,0.0,48,11.9,13.0,77.6
2023-12-10T08:00,28.1,0.0,47,10.4,13.0,77.6
2023-12-10T09:00,27.7,0.0,48,10.2,13.0,77.6
2023-12-10T10:00,27.6,0.0,48,12.1,13.0,77.6
2023-12-10T11:00,26.4,0.0,53,14.4,13.0,77.6
2023-12-10T12:00,24.9,0.0,59,14.6,13.0,77.6
2023-12-10T13:00,24.1,0.0,62,14.3,13.0,77.6
2023-12-10T14:00,23.0,0.0,69,13.7,13.0,77.6
2023-12-10T15:00,21.7,0.0,76,12.3,13.0,77.6
2023-12-10T16:00,21.0,0.0,83,13.0,13.0,77.6
2023-12-10T17:00,20.4,0.0,89,13.8,13.0,77.6
2023-12-10T18:00,19.8,0.0,94,14.2,13.0,77.6
2023-12-10T19:00,19.6,0.0,96,14.0,13.0,77.6
2023-12-10T20:00,19.6,0.0,94,13.7,13.0,77.6
2023-12-10T21:00,20.0,0.0,90,14.9,13.0,77.6
2023-12-10T22:00,20.0,0.0,88,14.4,13.0,77.6
2023-12-10T23:00,19.6,0.0,89,14.1,13.0,77.6
2023-12-11T00:00,18.4,0.0,95,12.6,13.0,77.6
2023-12-11T01:00,18.2,0.0,95,11.2,13.0,77.6
2023-12-11T02:00,19.0,0.0,87,12.6,13.0,77.6
2023-12-11T03:00,21.0,0.0,74,12.6,13.0,77.6
2023-12-11T04:00,22.9,0.0,66,13.7,13.0,77.6
2023-12-11T05:00,24.4,0.0,62,13.7,13.0,77.6
2023-12-11T06:00,26.0,0.0,56,10.9,13.0,77.6
2023-12-11T07:00,27.5,0.0,49,7.6,13.0,77.6
2023-12-11T08:00,27.8,0.0,47,8.6,13.0,77.6
2023-12-11T09:00,26.9,0.0,51,10.7,13.0,77.6
2023-12-11T10:00,26.9,0.0,52,8.2,13.0,77.6
2023-12-11T11:00,26.5,0.0,52,7.7,13.0,77.6
2023-12-11T12:00,25.6,0.0,55,7.4,13.0,77.6
2023-12-11T13:00,23.6,0.0,64,9.0,13.0,77.6
2023-12-11T14:00,23.1,0.1,70,12.1,13.0,77.6
2023-12-11T15:00,22.2,0.1,77,10.8,13.0,77.6
2023-12-11T16:00,22.2,0.0,77,12.0,13.0,77.6
2023-12-11T17:00,21.2,0.0,82,14.1,13.0,77.6
2023-12-11T18:00,20.0,0.0,91,12.6,13.0,77.6
2023-12-11T19:00,19.1,0.0,98,11.5,13.0,77.6
2023-12-11T20:00,19.1,0.0,97,13.8,13.0,77.6
2023-12-11T21:00,19.1,0.0,95,14.6,13.0,77.6
2023-12-11T22:00,19.0,0.0,95,13.7,13.0,77.6
2023-12-11T23:00,19.2,0.0,92,13.3,13.0,77.6
2023-12-12T00:00,19.4,0.0,89,12.6,13.0,77.6
2023-12-12T01:00,19.6,0.0,87,12.1,13.0,77.6
2023-12-12T02:00,19.8,0.0,85,13.2,13.0,77.6
2023-12-12T03:00,21.1,0.0,77,13.2,13.0,77.6
2023-12-12T04:00,22.9,0.0,68,12.1,13.0,77.6
2023-12-12T05:00,24.5,0.0,58,11.8,13.0,77.6
2023-12-12T06:00,26.0,0.0,51,11.9,13.0,77.6
2023-12-12T07:00,26.8,0.0,47,11.0,13.0,77.6
2023-12-12T08:00,27.6,0.0,44,9.9,13.0,77.6
2023-12-12T09:00,28.1,0.0,41,8.7,13.0,77.6
2023-12-12T10:00,27.9,0.0,40,9.4,13.0,77.6
2023-12-12T11:00,27.1,0.0,40,12.7,13.0,77.6
2023-12-12T12:00,25.5,0.0,45,11.8,13.0,77.6
2023-12-12T13:00,22.7,0.0,56,10.5,13.0,77.6
2023-12-12T14:00,21.6,0.0,60,12.2,13.0,77.6
2023-12-12T15:00,20.7,0.0,63,12.6,13.0,77.6
2023-12-12T16:00,19.9,0.0,67,14.5,13.0,77.6
2023-12-12T17:00,19.2,0.0,76,15.2,13.0,77.6
2023-12-12T18:00,18.4,0.0,84,15.1,13.0,77.6
2023-12-12T19:00,17.5,0.0,93,14.4,13.0,77.6
2023-12-12T20:00,17.1,0.0,97,12.6,13.0,77.6
2023-12-12T21:00,16.9,0.0,99,13.0,13.0,77.6
2023-12-12T22:00,17.1,0.0,95,12.6,13.0,77.6
2023-12-12T23:00,16.7,0.0,96,10.9,13.0,77.6
2023-12-13T00:00,16.3,0.0,97,10.1,13.0,77.6
2023-12-13T01:00,16.5,0.0,97,11.9,13.0,77.6
2023-12-13T02:00,17.1,0.0,93,12.9,13.0,77.6
2023-12-13T03:00,19.1,0.0,82,11.9,13.0,77.6
2023-12-13T04:00,21.8,0.0,67,14.2,13.0,77.6
2023-12-13T05:00,23.7,0.0,55,16.0,13.0,77.6
2023-12-13T06:00,25.0,0.0,47,15.5,13.0,77.6
2023-12-13T07:00,25.9,0.0,44,14.5,13.0,77.6
2023-12-13T08:00,26.5,0.0,42,14.3,13.0,77.6
2023-12-13T09:00,26.5,0.0,40,13.4,13.0,77.6
2023-12-13T10:00,26.2,0.0,40,13.0,13.0,77.6
2023-12-13T11:00,25.5,0.0,41,13.2,13.0,77.6
2023-12-13T12:00,23.8,0.0,48,11.8,13.0,77.6
2023-12-13T13:00,22.2,0.0,56,11.3,13.0,77.6
2023-12-13T14:00,21.2,0.0,61,13.7,13.0,77.6
2023-12-13T15:00,20.5,0.0,64,13.7,13.0,77.6
2023-12-13T16:00,19.4,0.0,68,14.5,13.0,77.6
2023-12-13T17:00,18.5,0.0,82,15.5,13.0,77.6
2023-12-13T18:00,17.6,0.0,96,15.2,13.0,77.6
2023-12-13T19:00,17.9,0.0,96,17.0,13.0,77.6
2023-12-13T20:00,17.9,0.0,93,16.3,13.0,77.6
2023-12-13T21:00,18.1,0.0,90,16.1,13.0,77.6
2023-12-13T22:00,18.3,0.0,86,14.9,13.0,77.6
2023-12-13T23:00,18.2,0.0,86,14.2,13.0,77.6
2023-12-14T00:00,17.5,0.0,89,14.5,13.0,77.6
2023-12-14T01:00,16.8,0.0,95,13.1,13.0,77.6
2023-12-14T02:00,17.7,0.0,88,16.3,13.0,77.6
2023-12-14T03:00,19.5,0.0,75,18.3,13.0,77.6
2023-12-14T04:00,21.5,0.0,64,17.3,13.0,77.6
2023-12-14T05:00,23.0,0.0,56,15.0,13.0,77.6
